transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Age_Group,detail_cust_title,rank
17262,38,2605,2017-05-28,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37659.0,1702.5499999999995,Had,Gilling,Male,50,1965-02-03,Marketing Manager,Health,High Net Worth,N,Yes,18.0,56,115,5,4346.569999999999,1,2,4,124,Bronze,60,Almost Lost Customer,9
18587,50,2605,2017-04-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,41848.0,431.33,Had,Gilling,Male,50,1965-02-03,Marketing Manager,Health,High Net Worth,N,Yes,18.0,56,115,5,4346.569999999999,1,2,4,124,Bronze,60,Almost Lost Customer,9
2457,75,2255,2017-04-14,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,40553.0,1010.02,Iorgo,Krol,Male,92,1992-07-11,Dental Hygienist,Health,Affluent Customer,N,Yes,5.0,28,143,2,1458.7,1,1,1,111,Bronze,30,Lost Customer,11
7757,1,2255,2017-08-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40649.0,448.68,Iorgo,Krol,Male,92,1992-07-11,Dental Hygienist,Health,Affluent Customer,N,Yes,5.0,28,143,2,1458.7,1,1,1,111,Bronze,30,Lost Customer,11
2458,12,2067,2017-05-24,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000004,Slade,Mulvin,Male,81,1979-05-05,Registered Nurse,Health,Mass Customer,N,No,17.0,42,30,8,3743.8,3,4,3,343,Gold,50,Potential Customer,5
3062,15,2067,2017-05-04,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003,Slade,Mulvin,Male,81,1979-05-05,Registered Nurse,Health,Mass Customer,N,No,17.0,42,30,8,3743.8,3,4,3,343,Gold,50,Potential Customer,5
9052,99,2067,2017-09-28,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993,Slade,Mulvin,Male,81,1979-05-05,Registered Nurse,Health,Mass Customer,N,No,17.0,42,30,8,3743.8,3,4,3,343,Gold,50,Potential Customer,5
10636,74,2067,2017-06-26,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,827.1599999999999,Slade,Mulvin,Male,81,1979-05-05,Registered Nurse,Health,Mass Customer,N,No,17.0,42,30,8,3743.8,3,4,3,343,Gold,50,Potential Customer,5
13111,81,2067,2017-08-01,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,64.50999999999999,Slade,Mulvin,Male,81,1979-05-05,Registered Nurse,Health,Mass Customer,N,No,17.0,42,30,8,3743.8,3,4,3,343,Gold,50,Potential Customer,5
16384,51,2067,2017-08-29,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Slade,Mulvin,Male,81,1979-05-05,Registered Nurse,Health,Mass Customer,N,No,17.0,42,30,8,3743.8,3,4,3,343,Gold,50,Potential Customer,5
17448,5,2067,2017-01-25,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93,Slade,Mulvin,Male,81,1979-05-05,Registered Nurse,Health,Mass Customer,N,No,17.0,42,30,8,3743.8,3,4,3,343,Gold,50,Potential Customer,5
19495,42,2067,2017-11-30,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.09999999999994,Slade,Mulvin,Male,81,1979-05-05,Registered Nurse,Health,Mass Customer,N,No,17.0,42,30,8,3743.8,3,4,3,343,Gold,50,Potential Customer,5
2462,86,805,2017-02-21,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56,Jorrie,Hanhardt,Female,48,1960-04-19,Electrical Engineer,Manufacturing,Mass Customer,N,No,10.0,61,122,6,2795.75,1,2,2,122,Bronze,70,Evasive Customer,10
12452,45,805,2017-07-20,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,356.5,Jorrie,Hanhardt,Female,48,1960-04-19,Electrical Engineer,Manufacturing,Mass Customer,N,No,10.0,61,122,6,2795.75,1,2,2,122,Bronze,70,Evasive Customer,10
12547,42,805,2017-04-03,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.09999999999994,Jorrie,Hanhardt,Female,48,1960-04-19,Electrical Engineer,Manufacturing,Mass Customer,N,No,10.0,61,122,6,2795.75,1,2,2,122,Bronze,70,Evasive Customer,10
13471,11,805,2017-05-01,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97,Jorrie,Hanhardt,Female,48,1960-04-19,Electrical Engineer,Manufacturing,Mass Customer,N,No,10.0,61,122,6,2795.75,1,2,2,122,Bronze,70,Evasive Customer,10
19045,51,805,2017-08-30,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,802.26,Jorrie,Hanhardt,Female,48,1960-04-19,Electrical Engineer,Manufacturing,Mass Customer,N,No,10.0,61,122,6,2795.75,1,2,2,122,Bronze,70,Evasive Customer,10
19334,88,805,2017-03-31,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,817.36,Jorrie,Hanhardt,Female,48,1960-04-19,Electrical Engineer,Manufacturing,Mass Customer,N,No,10.0,61,122,6,2795.75,1,2,2,122,Bronze,70,Evasive Customer,10
2463,2,3500,2017-04-25,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999994,Josy,Fleeman,Female,71,1967-07-21,Missing,Entertainment,Affluent Customer,N,No,17.0,53,144,6,1785.8600000000001,1,2,1,121,Bronze,60,Evasive Customer,10
6309,69,3500,2017-01-09,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003,Josy,Fleeman,Female,71,1967-07-21,Missing,Entertainment,Affluent Customer,N,No,17.0,53,144,6,1785.8600000000001,1,2,1,121,Bronze,60,Evasive Customer,10
8416,74,3500,2017-02-16,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,827.1599999999999,Josy,Fleeman,Female,71,1967-07-21,Missing,Entertainment,Affluent Customer,N,No,17.0,53,144,6,1785.8600000000001,1,2,1,121,Bronze,60,Evasive Customer,10
8562,33,3500,2017-08-08,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,144.26,Josy,Fleeman,Female,71,1967-07-21,Missing,Entertainment,Affluent Customer,N,No,17.0,53,144,6,1785.8600000000001,1,2,1,121,Bronze,60,Evasive Customer,10
14870,22,3500,2017-01-11,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000005,Josy,Fleeman,Female,71,1967-07-21,Missing,Entertainment,Affluent Customer,N,No,17.0,53,144,6,1785.8600000000001,1,2,1,121,Bronze,60,Evasive Customer,10
19836,40,3500,2017-03-14,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,583.2700000000002,Josy,Fleeman,Female,71,1967-07-21,Missing,Entertainment,Affluent Customer,N,No,17.0,53,144,6,1785.8600000000001,1,2,1,121,Bronze,60,Evasive Customer,10
2465,3,363,2017-08-31,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42218.0,1702.5499999999995,Sabrina,Caddy,Female,82,1988-03-04,Project Manager,Retail,Mass Customer,N,Yes,7.0,33,14,6,9458.169999999998,4,2,4,424,Platinum,40,Becoming Loyal,3
4584,3,363,2017-12-16,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38193.0,1702.5499999999995,Sabrina,Caddy,Female,82,1988-03-04,Project Manager,Retail,Mass Customer,N,Yes,7.0,33,14,6,9458.169999999998,4,2,4,424,Platinum,40,Becoming Loyal,3
8019,44,363,2017-08-28,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,39526.0,1660.88,Sabrina,Caddy,Female,82,1988-03-04,Project Manager,Retail,Mass Customer,N,Yes,7.0,33,14,6,9458.169999999998,4,2,4,424,Platinum,40,Becoming Loyal,3
13277,3,363,2017-02-19,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38339.0,1702.5499999999995,Sabrina,Caddy,Female,82,1988-03-04,Project Manager,Retail,Mass Customer,N,Yes,7.0,33,14,6,9458.169999999998,4,2,4,424,Platinum,40,Becoming Loyal,3
15256,65,363,2017-04-29,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33455.0,1028.76,Sabrina,Caddy,Female,82,1988-03-04,Project Manager,Retail,Mass Customer,N,Yes,7.0,33,14,6,9458.169999999998,4,2,4,424,Platinum,40,Becoming Loyal,3
15919,44,363,2017-06-11,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,36498.0,1660.88,Sabrina,Caddy,Female,82,1988-03-04,Project Manager,Retail,Mass Customer,N,Yes,7.0,33,14,6,9458.169999999998,4,2,4,424,Platinum,40,Becoming Loyal,3
2467,51,3036,2017-02-05,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295.0,802.26,Windy,Orehead,Female,24,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11.0,44,156,5,3750.72,1,2,3,123,Bronze,50,Evasive Customer,10
3024,59,3036,2017-02-22,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,42172.0,327.9799999999999,Windy,Orehead,Female,24,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11.0,44,156,5,3750.72,1,2,3,123,Bronze,50,Evasive Customer,10
4256,83,3036,2017-07-14,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,36367.0,1408.91,Windy,Orehead,Female,24,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11.0,44,156,5,3750.72,1,2,3,123,Bronze,50,Evasive Customer,10
5262,65,3036,2017-07-27,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40487.0,1028.76,Windy,Orehead,Female,24,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11.0,44,156,5,3750.72,1,2,3,123,Bronze,50,Evasive Customer,10
11850,16,3036,2017-05-18,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40670.0,182.81000000000014,Windy,Orehead,Female,24,1977-04-17,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,11.0,44,156,5,3750.72,1,2,3,123,Bronze,50,Evasive Customer,10
2468,14,568,2017-05-28,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,63,91,7,1258.1,1,3,1,131,Bronze,70,Almost Lost Customer,9
5358,86,568,2017-09-30,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,63,91,7,1258.1,1,3,1,131,Bronze,70,Almost Lost Customer,9
5822,19,568,2017-06-12,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,63,91,7,1258.1,1,3,1,131,Bronze,70,Almost Lost Customer,9
7784,49,568,2017-09-27,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064.0,133.38,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,63,91,7,1258.1,1,3,1,131,Bronze,70,Almost Lost Customer,9
9627,1,568,2017-09-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.68,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,63,91,7,1258.1,1,3,1,131,Bronze,70,Almost Lost Customer,9
11015,15,568,2017-03-09,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,63,91,7,1258.1,1,3,1,131,Bronze,70,Almost Lost Customer,9
12633,70,568,2017-02-02,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,198.29,Quinn,Fulks,Male,32,1957-12-15,VP Sales,Manufacturing,Mass Customer,N,No,13.0,63,91,7,1258.1,1,3,1,131,Bronze,70,Almost Lost Customer,9
2469,79,2471,2017-03-16,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,35667.0,737.5699999999998,Noland,Bresland,Male,55,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,42,13,5,2490.66,4,2,2,422,Platinum,50,Becoming Loyal,3
2964,40,2471,2017-11-09,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38991.0,583.2700000000002,Noland,Bresland,Male,55,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,42,13,5,2490.66,4,2,2,422,Platinum,50,Becoming Loyal,3
5689,45,2471,2017-07-30,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41848.0,356.5,Noland,Bresland,Male,55,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,42,13,5,2490.66,4,2,2,422,Platinum,50,Becoming Loyal,3
8142,79,2471,2017-12-17,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533.0,737.5699999999998,Noland,Bresland,Male,55,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,42,13,5,2490.66,4,2,2,422,Platinum,50,Becoming Loyal,3
18100,23,2471,2017-12-15,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,39031.0,75.75,Noland,Bresland,Male,55,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0,42,13,5,2490.66,4,2,2,422,Platinum,50,Becoming Loyal,3
2470,55,1827,2017-07-27,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,1295.43,Stormie,Smyth,Female,92,1978-01-15,Sales Representative,Retail,Affluent Customer,N,Yes,18.0,43,38,5,3619.13,3,2,3,323,Gold,50,Potential Customer,5
8669,4,1827,2017-11-22,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,451.65000000000015,Stormie,Smyth,Female,92,1978-01-15,Sales Representative,Retail,Affluent Customer,N,Yes,18.0,43,38,5,3619.13,3,2,3,323,Gold,50,Potential Customer,5
8816,66,1827,2017-06-22,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995,Stormie,Smyth,Female,92,1978-01-15,Sales Representative,Retail,Affluent Customer,N,Yes,18.0,43,38,5,3619.13,3,2,3,323,Gold,50,Potential Customer,5
16187,12,1827,2017-02-06,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42560.0,1069.5500000000004,Stormie,Smyth,Female,92,1978-01-15,Sales Representative,Retail,Affluent Customer,N,Yes,18.0,43,38,5,3619.13,3,2,3,323,Gold,50,Potential Customer,5
18518,79,1827,2017-09-25,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42226.0,737.5699999999998,Stormie,Smyth,Female,92,1978-01-15,Sales Representative,Retail,Affluent Customer,N,Yes,18.0,43,38,5,3619.13,3,2,3,323,Gold,50,Potential Customer,5
2472,97,263,2017-07-03,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,35,46,7,3476.9399999999996,2,3,3,233,Silver,40,Loosing Customer,7
3170,0,263,2017-11-05,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,72.59999999999997,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,35,46,7,3476.9399999999996,2,3,3,233,Silver,40,Loosing Customer,7
3189,69,263,2017-04-09,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,445.20999999999987,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,35,46,7,3476.9399999999996,2,3,3,233,Silver,40,Loosing Customer,7
6528,96,263,2017-05-11,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,641.64,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,35,46,7,3476.9399999999996,2,3,3,233,Silver,40,Loosing Customer,7
10422,90,263,2017-11-14,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,35,46,7,3476.9399999999996,2,3,3,233,Silver,40,Loosing Customer,7
13768,89,263,2017-07-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,1230.27,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,35,46,7,3476.9399999999996,2,3,3,233,Silver,40,Loosing Customer,7
17080,66,263,2017-02-10,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0,574.6200000000001,Tonia,Leigh,Female,89,1985-11-19,Dental Hygienist,Health,High Net Worth,N,No,7.0,35,46,7,3476.9399999999996,2,3,3,233,Silver,40,Loosing Customer,7
2473,14,2277,2017-08-23,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,41922.0,737.1700000000002,Gillie,Ruben,Female,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,57,36,4,2713.7200000000003,3,1,2,312,Gold,60,Late Bloomer,6
13006,21,2277,2017-11-24,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586.0,1103.43,Gillie,Ruben,Female,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,57,36,4,2713.7200000000003,3,1,2,312,Gold,60,Late Bloomer,6
15450,85,2277,2017-10-05,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,41922.0,827.1599999999999,Gillie,Ruben,Female,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,57,36,4,2713.7200000000003,3,1,2,312,Gold,60,Late Bloomer,6
18762,0,2277,2017-03-27,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,42295.0,45.96000000000001,Gillie,Ruben,Female,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,57,36,4,2713.7200000000003,3,1,2,312,Gold,60,Late Bloomer,6
2480,44,3054,2017-09-08,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88,Marieann,Wickey,Female,94,1965-07-14,Operator,Manufacturing,Affluent Customer,N,No,16.0,55,2,5,3330.78,4,2,3,423,Platinum,60,Becoming Loyal,3
2992,34,3054,2017-04-21,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,309.80999999999995,Marieann,Wickey,Female,94,1965-07-14,Operator,Manufacturing,Affluent Customer,N,No,16.0,55,2,5,3330.78,4,2,3,423,Platinum,60,Becoming Loyal,3
3685,4,3054,2017-09-03,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,451.65000000000015,Marieann,Wickey,Female,94,1965-07-14,Operator,Manufacturing,Affluent Customer,N,No,16.0,55,2,5,3330.78,4,2,3,423,Platinum,60,Becoming Loyal,3
7759,25,3054,2017-12-28,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34,Marieann,Wickey,Female,94,1965-07-14,Operator,Manufacturing,Affluent Customer,N,No,16.0,55,2,5,3330.78,4,2,3,423,Platinum,60,Becoming Loyal,3
16081,42,3054,2017-06-15,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,199.09999999999994,Marieann,Wickey,Female,94,1965-07-14,Operator,Manufacturing,Affluent Customer,N,No,16.0,55,2,5,3330.78,4,2,3,423,Platinum,60,Becoming Loyal,3
2481,19,2479,2017-01-15,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8,Helge,Voller,Female,81,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,N,No,5.0,24,2,6,1732.2599999999998,4,2,1,421,Platinum,30,Becoming Loyal,3
4679,38,2479,2017-02-21,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02,Helge,Voller,Female,81,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,N,No,5.0,24,2,6,1732.2599999999998,4,2,1,421,Platinum,30,Becoming Loyal,3
8601,97,2479,2017-03-07,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,50.66,Helge,Voller,Female,81,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,N,No,5.0,24,2,6,1732.2599999999998,4,2,1,421,Platinum,30,Becoming Loyal,3
10013,35,2479,2017-09-16,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,903.11,Helge,Voller,Female,81,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,N,No,5.0,24,2,6,1732.2599999999998,4,2,1,421,Platinum,30,Becoming Loyal,3
13733,19,2479,2017-12-28,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,4.8,Helge,Voller,Female,81,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,N,No,5.0,24,2,6,1732.2599999999998,4,2,1,421,Platinum,30,Becoming Loyal,3
17971,2,2479,2017-03-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999994,Helge,Voller,Female,81,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,N,No,5.0,24,2,6,1732.2599999999998,4,2,1,421,Platinum,30,Becoming Loyal,3
2482,63,2929,2017-04-30,1.0,Cancelled,Solex,Standard,medium,medium,1483.2,99.59,36146.0,1383.61,Winny,Cakes,Male,97,1999-07-28,Nurse,Retail,Mass Customer,N,No,2.0,21,1,9,6692.389999999999,4,4,4,444,Platinum,30,Platinum Customer,1
3449,68,2929,2017-11-27,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,1592.19,Winny,Cakes,Male,97,1999-07-28,Nurse,Retail,Mass Customer,N,No,2.0,21,1,9,6692.389999999999,4,4,4,444,Platinum,30,Platinum Customer,1
4811,99,2929,2017-01-16,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,456.44999999999993,Winny,Cakes,Male,97,1999-07-28,Nurse,Retail,Mass Customer,N,No,2.0,21,1,9,6692.389999999999,4,4,4,444,Platinum,30,Platinum Customer,1
6404,87,2929,2017-05-27,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6,Winny,Cakes,Male,97,1999-07-28,Nurse,Retail,Mass Customer,N,No,2.0,21,1,9,6692.389999999999,4,4,4,444,Platinum,30,Platinum Customer,1
10762,5,2929,2017-07-31,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93,Winny,Cakes,Male,97,1999-07-28,Nurse,Retail,Mass Customer,N,No,2.0,21,1,9,6692.389999999999,4,4,4,444,Platinum,30,Platinum Customer,1
11564,36,2929,2017-12-29,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46,Winny,Cakes,Male,97,1999-07-28,Nurse,Retail,Mass Customer,N,No,2.0,21,1,9,6692.389999999999,4,4,4,444,Platinum,30,Platinum Customer,1
16040,33,2929,2017-10-13,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,144.26,Winny,Cakes,Male,97,1999-07-28,Nurse,Retail,Mass Customer,N,No,2.0,21,1,9,6692.389999999999,4,4,4,444,Platinum,30,Platinum Customer,1
19104,37,2929,2017-06-09,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.61,Winny,Cakes,Male,97,1999-07-28,Nurse,Retail,Mass Customer,N,No,2.0,21,1,9,6692.389999999999,4,4,4,444,Platinum,30,Platinum Customer,1
19282,85,2929,2017-01-19,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,547.28,Winny,Cakes,Male,97,1999-07-28,Nurse,Retail,Mass Customer,N,No,2.0,21,1,9,6692.389999999999,4,4,4,444,Platinum,30,Platinum Customer,1
2485,38,2112,2017-03-09,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,36498.0,751.02,Aubrie,Glaum,Female,64,1993-05-17,Accounting Assistant I,Financial Services,Mass Customer,N,Yes,6.0,28,2,4,3696.4300000000003,4,1,3,413,Platinum,30,Recent Customer,4
7871,17,2112,2017-09-22,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,34165.0,409.8600000000001,Aubrie,Glaum,Female,64,1993-05-17,Accounting Assistant I,Financial Services,Mass Customer,N,Yes,6.0,28,2,4,3696.4300000000003,4,1,3,413,Platinum,30,Recent Customer,4
